date,us01mo,us03mo,us06mo,us01y,us02y,us03y,us05y,us07y,us10y,us20y,us30y
1992-10-16,null,2.97,3.13,3.300,4.040,4.60,5.57,6.12,6.60,null,7.54
1992-10-19,null,3.04,3.23,3.410,4.150,4.74,5.71,6.23,6.69,null,7.57
1992-10-20,null,3.09,3.34,3.560,4.340,4.97,5.90,6.44,6.86,null,7.65
1992-10-21,null,2.99,3.25,3.470,4.290,4.91,5.82,6.35,6.80,null,7.63
1992-10-22,null,2.98,3.25,3.450,4.240,4.86,5.79,6.32,6.74,null,7.61
1992-10-23,null,3.00,3.30,3.520,4.370,4.98,5.91,6.41,6.83,null,7.65
1992-10-26,null,3.02,3.30,3.550,4.390,5.00,5.92,6.42,6.83,null,7.66
1992-10-27,null,3.00,3.29,3.480,4.320,4.90,5.82,6.34,6.78,null,7.62
1992-10-28,null,3.00,3.27,3.450,4.330,4.89,5.83,6.33,6.76,null,7.64
1992-10-29,null,3.02,3.27,3.480,4.330,4.87,5.79,6.27,6.71,null,7.60
1992-10-30,null,3.03,3.29,3.540,4.400,4.98,5.90,6.36,6.80,null,7.63
1992-11-02,null,3.08,3.35,3.620,4.470,5.07,5.96,6.46,6.88,null,7.66
1992-11-03,null,3.10,3.32,3.570,4.440,5.03,5.94,6.45,6.87,null,7.65
1992-11-04,null,3.09,3.32,3.560,4.440,5.01,5.94,6.46,6.89,null,7.69
1992-11-05,null,3.08,3.30,3.540,4.390,4.96,5.93,6.44,6.87,null,7.69
1992-11-06,null,3.13,3.37,3.600,4.480,5.07,6.02,6.54,6.97,null,7.76
1992-11-09,null,3.17,3.40,3.660,4.570,5.16,6.09,6.59,7.00,null,7.75
1992-11-10,null,3.15,3.38,3.620,4.500,5.10,6.01,6.50,6.91,null,7.68
1992-11-12,null,3.13,3.38,3.590,4.440,5.00,5.89,6.38,6.79,null,7.57
1992-11-13,null,3.15,3.42,3.680,4.540,5.09,5.99,6.44,6.82,null,7.57
1992-11-16,null,3.22,3.47,3.770,4.680,5.21,6.11,6.54,6.90,null,7.56
1992-11-17,null,3.24,3.48,3.730,4.670,5.21,6.08,6.51,6.86,null,7.55
1992-11-18,null,3.22,3.45,3.680,4.580,5.11,5.97,6.41,6.78,null,7.51
1992-11-19,null,3.22,3.46,3.720,4.590,5.12,6.00,6.44,6.81,null,7.54
1992-11-20,null,3.28,3.51,3.770,4.660,5.20,6.08,6.48,6.84,null,7.54
1992-11-23,null,3.34,3.55,3.770,4.690,5.22,6.10,6.51,6.86,null,7.56
1992-11-24,null,3.29,3.51,3.690,4.610,5.16,6.04,6.45,6.82,null,7.53
1992-11-25,null,3.31,3.54,3.750,4.700,5.23,6.12,6.50,6.84,null,7.54
1992-11-27,null,3.33,3.56,3.810,4.770,5.36,6.22,6.60,6.93,null,7.59
1992-11-30,null,3.38,3.58,3.830,4.790,5.36,6.23,6.61,6.95,null,7.59
1992-12-01,null,3.40,3.59,3.860,4.810,5.39,6.24,6.61,6.94,null,7.57
1992-12-02,null,3.42,3.58,3.840,4.810,5.39,6.23,6.61,6.93,null,7.57
1992-12-03,null,3.37,3.56,3.830,4.780,5.36,6.20,6.59,6.91,null,7.57
1992-12-04,null,3.32,3.48,3.730,4.700,5.27,6.11,6.51,6.84,null,7.50
1992-12-07,null,3.35,3.47,3.690,4.620,5.19,6.05,6.45,6.78,null,7.45
1992-12-08,null,3.33,3.44,3.660,4.590,5.13,5.99,6.39,6.73,null,7.44
1992-12-09,null,3.30,3.44,3.690,4.610,5.16,6.01,6.41,6.76,null,7.44
1992-12-10,null,3.29,3.47,3.720,4.670,5.19,6.04,6.42,6.77,null,7.42
1992-12-11,null,3.32,3.51,3.820,4.780,5.29,6.10,6.48,6.80,null,7.44
1992-12-14,null,3.33,3.54,3.850,4.800,5.34,6.15,6.52,6.83,null,7.45
1992-12-15,null,3.29,3.50,3.780,4.770,5.29,6.12,6.50,6.83,null,7.45
1992-12-16,null,3.28,3.46,3.730,4.670,5.21,6.06,6.44,6.77,null,7.44
1992-12-17,null,3.27,3.48,3.730,4.690,5.21,6.08,6.45,6.77,null,7.43
1992-12-18,null,3.23,3.43,3.690,4.660,5.20,6.07,6.44,6.76,null,7.43
1992-12-21,null,3.25,3.43,3.680,4.640,5.18,6.05,6.41,6.71,null,7.38
1992-12-22,null,3.27,3.41,3.630,4.640,5.12,6.02,6.36,6.65,null,7.34
1992-12-23,null,3.25,3.41,3.630,4.630,5.14,6.01,6.39,6.68,null,7.36
1992-12-24,null,3.23,3.41,3.630,4.600,5.13,6.02,6.40,6.69,null,7.36
1992-12-28,null,3.30,3.48,3.640,4.640,5.17,6.06,6.43,6.72,null,7.40
1992-12-29,null,3.27,3.45,3.640,4.610,5.15,6.04,6.42,6.69,null,7.37
1992-12-30,null,3.19,3.39,3.570,4.540,5.07,5.98,6.39,6.68,null,7.39
1992-12-31,null,3.15,3.38,3.610,4.560,5.12,6.04,6.43,6.70,null,7.40
1993-01-04,null,3.19,3.37,3.560,4.480,5.03,5.90,6.33,6.60,null,7.33
1993-01-05,null,3.18,3.36,3.580,4.480,5.00,5.90,6.32,6.61,null,7.33
1993-01-06,null,3.17,3.35,3.620,4.520,5.06,5.94,6.36,6.63,null,7.34
1993-01-07,null,3.19,3.38,3.700,4.640,5.17,6.05,6.49,6.76,null,7.45
1993-01-08,null,3.13,3.30,3.560,4.500,5.06,5.97,6.44,6.75,null,7.47
1993-01-11,null,3.12,3.28,3.540,4.480,5.01,5.93,6.40,6.71,null,7.47
1993-01-12,null,3.09,3.24,3.540,4.480,5.03,5.95,6.41,6.72,null,7.48
1993-01-13,null,3.06,3.24,3.510,4.460,5.02,5.93,6.36,6.71,null,7.45
1993-01-14,null,3.04,3.23,3.480,4.400,4.96,5.88,6.30,6.65,null,7.41
1993-01-15,null,3.00,3.17,3.420,4.310,4.88,5.80,6.24,6.60,null,7.35
1993-01-19,null,3.10,3.23,3.480,4.390,4.91,5.82,6.23,6.59,null,7.31
1993-01-20,null,3.08,3.22,3.510,4.410,4.95,5.85,6.26,6.61,null,7.32
1993-01-21,null,3.05,3.20,3.480,4.360,4.91,5.83,6.23,6.60,null,7.31
1993-01-22,null,3.03,3.15,3.410,4.300,4.85,5.77,6.18,6.57,null,7.30
1993-01-25,null,3.02,3.17,3.410,4.260,4.80,5.71,6.11,6.48,null,7.22
1993-01-26,null,3.01,3.18,3.450,4.300,4.83,5.75,6.13,6.50,null,7.26
1993-01-27,null,2.97,3.15,3.410,4.240,4.80,5.68,6.10,6.48,null,7.25
1993-01-28,null,2.96,3.14,3.380,4.200,4.73,5.61,6.05,6.44,null,7.23
1993-01-29,null,2.96,3.16,3.390,4.200,4.72,5.57,6.00,6.39,null,7.21
1993-02-01,null,3.01,3.17,3.400,4.190,4.69,5.55,5.97,6.38,null,7.21
1993-02-02,null,3.02,3.21,3.430,4.250,4.76,5.63,6.04,6.46,null,7.25
1993-02-03,null,2.99,3.21,3.440,4.270,4.77,5.62,6.04,6.45,null,7.23
1993-02-04,null,2.96,3.18,3.440,4.190,4.68,5.53,5.98,6.39,null,7.19
1993-02-05,null,2.96,3.15,3.360,4.070,4.58,5.42,5.88,6.32,null,7.17
1993-02-08,null,3.00,3.18,3.430,4.160,4.64,5.49,5.93,6.37,null,7.18
1993-02-09,null,2.99,3.19,3.470,4.200,4.72,5.55,5.98,6.41,null,7.20
1993-02-10,null,3.00,3.22,3.500,4.270,4.79,5.63,6.06,6.40,null,7.26
1993-02-11,null,2.98,3.18,3.440,4.200,4.72,5.58,6.02,6.37,null,7.15
1993-02-12,null,2.99,3.18,3.430,4.200,4.70,5.57,6.00,6.35,null,7.13
1993-02-16,null,3.00,3.18,3.440,4.140,4.64,5.52,5.98,6.34,null,7.14
1993-02-17,null,2.97,3.14,3.390,4.060,4.54,5.43,5.90,6.28,null,7.11
1993-02-18,null,2.95,3.09,3.300,3.950,4.43,5.29,5.75,6.17,null,7.02
1993-02-19,null,2.99,3.11,3.300,3.990,4.44,5.30,5.76,6.15,null,7.01
1993-02-22,null,3.01,3.14,3.320,3.990,4.44,5.28,5.70,6.09,null,6.95
1993-02-23,null,3.00,3.11,3.270,3.900,4.33,5.12,5.53,5.92,null,6.83
1993-02-24,null,3.02,3.14,3.320,3.970,4.40,5.20,5.64,6.01,null,6.88
1993-02-25,null,3.01,3.13,3.330,3.950,4.36,5.23,5.68,6.03,null,6.89
1993-02-26,null,3.01,3.14,3.320,3.920,4.37,5.21,5.67,6.03,null,6.90
1993-03-01,null,3.03,3.14,3.300,3.880,4.31,5.12,5.58,5.94,null,6.83
1993-03-02,null,3.03,3.14,3.310,3.880,4.31,5.13,5.58,5.95,null,6.84
1993-03-03,null,3.00,3.11,3.280,3.810,4.24,5.05,5.51,5.88,null,6.78
1993-03-04,null,2.97,3.09,3.240,3.750,4.19,5.00,5.46,5.83,null,6.73
1993-03-05,null,3.07,3.20,3.370,3.910,4.37,5.14,5.56,5.90,null,6.76
1993-03-08,null,3.05,3.19,3.390,3.970,4.37,5.15,5.54,5.85,null,6.72
1993-03-09,null,3.05,3.19,3.410,4.020,4.46,5.21,5.60,5.91,null,6.73
1993-03-10,null,3.04,3.19,3.400,4.050,4.49,5.24,5.65,5.97,null,6.75
1993-03-11,null,3.03,3.16,3.350,4.010,4.47,5.23,5.65,5.96,null,6.75
1993-03-12,null,3.04,3.19,3.390,4.110,4.56,5.35,5.80,6.11,null,6.86
1993-03-15,null,3.06,3.21,3.420,4.100,4.61,5.39,5.87,6.17,null,6.91
1993-03-16,null,3.04,3.19,3.380,4.020,4.50,5.27,5.76,6.06,null,6.87
1993-03-17,null,3.04,3.18,3.360,3.980,4.44,5.21,5.72,6.02,null,6.86
1993-03-18,null,3.01,3.13,3.300,3.910,4.35,5.11,5.63,5.93,null,6.80
1993-03-19,null,3.03,3.16,3.320,3.950,4.38,5.17,5.65,5.95,null,6.81
1993-03-22,null,2.99,3.13,3.290,3.920,4.37,5.18,5.65,5.96,null,6.81
1993-03-23,null,2.98,3.12,3.280,3.880,4.31,5.14,5.60,5.91,null,6.77
1993-03-24,null,2.98,3.11,3.310,3.930,4.38,5.19,5.64,5.95,null,6.81
1993-03-25,null,2.97,3.09,3.290,3.920,4.38,5.19,5.67,5.98,null,6.83
1993-03-26,null,3.00,3.13,3.330,4.020,4.50,5.32,5.78,6.09,null,6.94
1993-03-29,null,3.00,3.12,3.330,3.950,4.44,5.25,5.75,6.06,null,6.90
1993-03-30,null,2.97,3.09,3.290,3.910,4.38,5.20,5.71,6.02,null,6.91
1993-03-31,null,2.95,3.09,3.320,3.960,4.42,5.24,5.72,6.03,null,6.93
1993-04-01,null,2.96,3.09,3.320,3.940,4.41,5.24,5.74,6.06,null,6.97
1993-04-02,null,2.97,3.09,3.320,3.990,4.48,5.31,5.83,6.16,null,7.06
1993-04-05,null,2.97,3.09,3.300,3.960,4.45,5.27,5.79,6.13,null,7.04
1993-04-06,null,2.98,3.09,3.350,3.930,4.39,5.22,5.73,6.08,null,6.97
1993-04-07,null,2.98,3.13,3.330,3.930,4.39,5.23,5.72,6.07,null,6.96
1993-04-08,null,2.96,3.10,3.250,3.850,4.30,5.13,5.62,5.97,null,6.85
1993-04-12,null,2.94,3.09,3.230,3.820,4.27,5.09,5.57,5.92,null,6.79
1993-04-13,null,2.91,3.07,3.220,3.820,4.27,5.10,5.55,5.93,null,6.80
1993-04-14,null,2.88,3.04,3.190,3.780,4.24,5.07,5.51,5.90,null,6.76
1993-04-15,null,2.90,3.05,3.220,3.790,4.24,5.06,5.49,5.88,null,6.73
1993-04-16,null,2.90,3.05,3.210,3.800,4.26,5.08,5.51,5.89,null,6.76
1993-04-19,null,2.87,3.03,3.210,3.780,4.25,5.07,5.49,5.87,null,6.73
1993-04-20,null,2.85,3.00,3.190,3.780,4.24,5.07,5.49,5.87,null,6.76
1993-04-21,null,2.86,3.00,3.170,3.770,4.23,5.05,5.48,5.86,null,6.75
1993-04-22,null,2.88,3.01,3.170,3.750,4.21,5.04,5.46,5.85,null,6.75
1993-04-23,null,2.90,3.03,3.180,3.750,4.21,5.06,5.49,5.89,null,6.79
1993-04-26,null,2.95,3.05,3.230,3.790,4.25,5.09,5.53,5.94,null,6.83
1993-04-27,null,2.97,3.09,3.270,3.880,4.33,5.19,5.62,6.02,null,6.90
1993-04-28,null,2.98,3.08,3.270,3.860,4.35,5.18,5.64,6.03,null,6.91
1993-04-29,null,2.96,3.07,3.240,3.790,4.28,5.10,5.58,5.99,null,6.88
1993-04-30,null,2.97,3.07,3.260,3.830,4.30,5.14,5.63,6.05,null,6.95
1993-05-03,null,2.93,3.06,3.220,3.750,4.23,5.06,5.54,5.96,null,6.86
1993-05-04,null,2.93,3.06,3.230,3.750,4.23,5.04,5.49,5.92,null,6.81
1993-05-05,null,2.95,3.08,3.260,3.800,4.27,5.07,5.51,5.93,null,6.82
1993-05-06,null,2.92,3.05,3.220,3.800,4.24,5.03,5.52,5.89,null,6.80
1993-05-07,null,2.93,3.06,3.230,3.790,4.25,5.04,5.57,5.92,null,6.85
1993-05-10,null,2.95,3.08,3.220,3.790,4.24,5.02,5.53,5.89,null,6.81
1993-05-11,null,2.95,3.09,3.230,3.790,4.25,5.03,5.51,5.89,null,6.82
1993-05-12,null,2.96,3.09,3.260,3.820,4.28,5.07,5.57,5.96,null,6.86
1993-05-13,null,2.99,3.11,3.300,3.910,4.35,5.15,5.63,6.02,null,6.96
1993-05-14,null,3.03,3.15,3.330,3.970,4.38,5.21,5.67,6.03,null,6.95
1993-05-17,null,3.08,3.21,3.410,4.050,4.47,5.27,5.72,6.07,null,6.97
1993-05-18,null,3.08,3.20,3.400,4.080,4.49,5.30,5.78,6.15,null,7.02
1993-05-19,null,3.03,3.17,3.370,4.030,4.45,5.26,5.73,6.11,null,6.98
1993-05-20,null,3.03,3.16,3.390,4.030,4.45,5.25,5.71,6.09,null,6.99
1993-05-21,null,3.07,3.21,3.450,4.140,4.53,5.34,5.78,6.16,null,7.03
1993-05-24,null,3.15,3.31,3.520,4.190,4.59,5.37,5.79,6.16,null,6.99
1993-05-25,null,3.14,3.30,3.520,4.190,4.59,5.38,5.81,6.17,null,7.01
1993-05-26,null,3.12,3.28,3.510,4.200,4.57,5.35,5.76,6.12,null,6.94
1993-05-27,null,3.13,3.32,3.580,4.220,4.60,5.35,5.76,6.11,null,6.93
1993-05-28,null,3.13,3.32,3.620,4.240,4.63,5.37,5.80,6.16,null,6.98
1993-06-01,null,3.14,3.30,3.550,4.160,4.54,5.28,5.71,6.07,null,6.88
1993-06-02,null,3.14,3.30,3.560,4.180,4.57,5.27,5.69,6.06,null,6.88
1993-06-03,null,3.10,3.27,3.530,4.140,4.52,5.23,5.64,6.02,null,6.86
1993-06-04,null,3.18,3.39,3.670,4.310,4.67,5.36,5.75,6.11,null,6.91
1993-06-07,null,3.20,3.40,3.650,4.300,4.66,5.34,5.73,6.08,null,6.88
1993-06-08,null,3.20,3.40,3.660,4.330,4.70,5.35,5.74,6.09,null,6.91
1993-06-09,null,3.18,3.37,3.620,4.290,4.67,5.33,5.72,6.07,null,6.87
1993-06-10,null,3.18,3.36,3.620,4.290,4.67,5.34,5.72,6.07,null,6.88
1993-06-11,null,3.12,3.28,3.510,4.150,4.53,5.22,5.61,5.97,null,6.80
1993-06-14,null,3.13,3.28,3.500,4.130,4.52,5.20,5.60,5.97,null,6.81
1993-06-15,null,3.12,3.25,3.480,4.110,4.49,5.19,5.59,5.96,null,6.83
1993-06-16,null,3.11,3.25,3.470,4.090,4.47,5.18,5.59,5.96,null,6.82
1993-06-17,null,3.10,3.24,3.460,4.080,4.47,5.17,5.57,5.93,null,6.81
1993-06-18,null,3.13,3.28,3.520,4.160,4.53,5.23,5.62,5.97,null,6.82
1993-06-21,null,3.17,3.28,3.520,4.160,4.51,5.20,5.57,5.92,null,6.78
1993-06-22,null,3.16,3.27,3.510,4.150,4.51,5.21,5.58,5.91,null,6.78
1993-06-23,null,3.19,3.32,3.560,4.200,4.54,5.20,5.59,5.91,null,6.77
1993-06-24,null,3.17,3.30,3.540,4.150,4.49,5.16,5.55,5.88,null,6.74
1993-06-25,null,3.15,3.28,3.500,4.100,4.45,5.13,5.51,5.84,null,6.71
1993-06-28,null,3.11,3.23,3.470,4.060,4.41,5.08,5.47,5.80,null,6.67
1993-06-29,null,3.10,3.21,3.450,4.030,4.37,5.05,5.45,5.79,null,6.67
1993-06-30,null,3.10,3.22,3.450,4.030,4.39,5.05,5.46,5.80,null,6.68
1993-07-01,null,3.06,3.19,3.410,3.990,4.37,5.04,5.46,5.80,null,6.69
1993-07-02,null,3.02,3.15,3.340,3.930,4.31,4.98,5.42,5.76,null,6.67
1993-07-06,null,3.12,3.22,3.420,4.000,4.38,5.04,5.47,5.80,null,6.68
1993-07-07,null,3.11,3.20,3.430,4.000,4.38,5.04,5.47,5.80,null,6.68
1993-07-08,null,3.09,3.21,3.420,4.000,4.35,5.02,5.45,5.78,null,6.66
1993-07-09,null,3.09,3.21,3.410,3.980,4.34,5.00,5.42,5.76,null,6.64
1993-07-12,null,3.10,3.22,3.400,3.990,4.33,5.00,5.41,5.75,null,6.62
1993-07-13,null,3.11,3.25,3.440,4.040,4.39,5.03,5.43,5.78,null,6.62
1993-07-14,null,3.08,3.22,3.400,3.970,4.32,4.98,5.37,5.72,null,6.56
1993-07-15,null,3.08,3.23,3.410,3.990,4.34,4.99,5.37,5.72,null,6.55
1993-07-16,null,3.08,3.23,3.410,3.990,4.34,4.99,5.36,5.71,null,6.54
1993-07-19,null,3.12,3.24,3.420,3.990,4.35,5.00,5.37,5.71,null,6.54
1993-07-20,null,3.13,3.28,3.480,4.090,4.42,5.08,5.42,5.75,null,6.55
1993-07-21,null,3.14,3.29,3.520,4.150,4.49,5.17,5.53,5.83,null,6.62
1993-07-22,null,3.16,3.34,3.610,4.220,4.59,5.24,5.60,5.90,null,6.65
1993-07-23,null,3.16,3.34,3.620,4.250,4.62,5.28,5.66,5.95,null,6.71
1993-07-26,null,3.17,3.33,3.590,4.220,4.58,5.25,5.62,5.93,null,6.68
1993-07-27,null,3.17,3.36,3.610,4.250,4.59,5.26,5.62,5.92,null,6.68
1993-07-28,null,3.15,3.34,3.590,4.210,4.57,5.23,5.58,5.90,null,6.66
1993-07-29,null,3.09,3.28,3.510,4.120,4.46,5.13,5.47,5.81,null,6.57
1993-07-30,null,3.10,3.28,3.530,4.130,4.50,5.16,5.50,5.83,null,6.57
1993-08-02,null,3.17,3.35,3.580,4.190,4.55,5.20,5.55,5.85,null,6.56
1993-08-03,null,3.15,3.32,3.560,4.170,4.55,5.19,5.51,5.83,null,6.53
1993-08-04,null,3.15,3.32,3.570,4.160,4.55,5.20,5.54,5.87,null,6.54
1993-08-05,null,3.12,3.30,3.540,4.120,4.50,5.18,5.52,5.86,null,6.53
1993-08-06,null,3.11,3.28,3.520,4.090,4.48,5.16,5.52,5.86,null,6.53
1993-08-09,null,3.11,3.26,3.480,4.060,4.45,5.12,5.48,5.82,null,6.47
1993-08-10,null,3.10,3.27,3.510,4.100,4.48,5.14,5.49,5.82,null,6.45
1993-08-11,null,3.09,3.25,3.500,4.100,4.47,5.13,5.46,5.75,null,6.44
1993-08-12,null,3.08,3.23,3.470,4.060,4.43,5.13,5.47,5.77,null,6.37
1993-08-13,null,3.09,3.22,3.430,4.000,4.38,5.08,5.41,5.72,null,6.35
1993-08-16,null,3.10,3.21,3.420,3.980,4.35,5.05,5.36,5.68,null,6.31
1993-08-17,null,3.08,3.21,3.430,4.020,4.39,5.07,5.39,5.70,null,6.31
1993-08-18,null,3.05,3.19,3.410,3.980,4.36,5.04,5.37,5.69,null,6.26
1993-08-19,null,3.05,3.20,3.390,3.930,4.29,4.97,5.32,5.64,null,6.21
1993-08-20,null,3.06,3.20,3.390,3.930,4.29,4.96,5.28,5.61,null,6.22
1993-08-23,null,3.08,3.21,3.400,3.970,4.30,4.98,5.28,5.60,null,6.22
1993-08-24,null,3.05,3.18,3.360,3.890,4.24,4.90,5.21,5.54,null,6.20
1993-08-25,null,3.04,3.18,3.350,3.850,4.20,4.86,5.17,5.51,null,6.18
1993-08-26,null,3.06,3.19,3.340,3.820,4.16,4.78,5.10,5.42,null,6.09
1993-08-27,null,3.09,3.21,3.380,3.870,4.20,4.83,5.13,5.48,null,6.13
1993-08-30,null,3.08,3.19,3.350,3.860,4.18,4.78,5.10,5.44,null,6.12
1993-08-31,null,3.08,3.21,3.380,3.880,4.20,4.80,5.11,5.45,null,6.09
1993-09-01,null,3.08,3.19,3.360,3.880,4.21,4.81,5.12,5.46,null,6.09
1993-09-02,null,3.05,3.18,3.340,3.830,4.16,4.76,5.09,5.41,null,6.04
1993-09-03,null,3.00,3.12,3.250,3.710,4.04,4.65,5.01,5.31,null,5.95
1993-09-07,null,3.01,3.12,3.260,3.700,4.01,4.60,4.96,5.23,null,5.88
1993-09-08,null,3.02,3.15,3.320,3.780,4.07,4.63,4.96,5.23,null,5.86
1993-09-09,null,3.04,3.18,3.370,3.880,4.18,4.74,5.06,5.35,null,5.96
1993-09-10,null,3.02,3.15,3.320,3.800,4.11,4.67,5.01,5.29,null,5.89
1993-09-13,null,3.04,3.16,3.330,3.820,4.13,4.66,4.99,5.26,null,5.86
1993-09-14,null,3.05,3.18,3.410,3.910,4.23,4.77,5.12,5.37,null,5.97
1993-09-15,null,3.02,3.16,3.390,3.890,4.19,4.75,5.14,5.39,null,6.00
1993-09-16,null,3.01,3.16,3.390,3.880,4.19,4.74,5.12,5.37,null,6.01
1993-09-17,null,3.01,3.17,3.390,3.890,4.19,4.75,5.11,5.38,null,6.04
1993-09-20,null,3.00,3.16,3.410,3.920,4.23,4.79,5.13,5.42,null,6.08
1993-09-21,null,2.98,3.14,3.380,3.900,4.21,4.80,5.19,5.47,null,6.14
1993-09-22,null,2.98,3.15,3.390,3.900,4.22,4.81,5.17,5.45,null,6.10
1993-09-23,null,2.99,3.15,3.390,3.870,4.22,4.80,5.15,5.42,null,6.06
1993-09-24,null,2.99,3.15,3.390,3.900,4.22,4.81,5.14,5.42,null,6.06
1993-09-27,null,2.96,3.10,3.320,3.810,4.12,4.69,5.01,5.30,null,5.97
1993-09-28,null,2.96,3.12,3.320,3.790,4.11,4.67,4.98,5.28,null,5.94
1993-09-29,null,2.99,3.15,3.360,3.840,4.19,4.74,5.03,5.35,null,6.00
1993-09-30,null,2.98,3.13,3.390,3.890,4.24,4.79,5.11,5.40,null,6.04
1993-10-01,null,2.98,3.11,3.350,3.840,4.18,4.72,5.03,5.34,6.12,5.98
1993-10-04,null,3.02,3.17,3.350,3.850,4.16,4.71,5.04,5.34,6.100,5.99
1993-10-05,null,3.06,3.20,3.380,3.860,4.18,4.72,5.05,5.35,6.120,6.01
1993-10-06,null,3.04,3.19,3.360,3.850,4.16,4.70,5.05,5.35,6.120,6.01
1993-10-07,null,3.05,3.17,3.350,3.830,4.15,4.69,5.05,5.33,6.110,6.01
1993-10-08,null,3.05,3.16,3.330,3.780,4.09,4.61,4.96,5.26,6.020,5.92
1993-10-12,null,3.12,3.21,3.360,3.820,4.11,4.64,4.97,5.27,6.020,5.92
1993-10-13,null,3.10,3.20,3.360,3.840,4.11,4.64,4.98,5.27,6.030,5.92
1993-10-14,null,3.08,3.18,3.360,3.820,4.09,4.61,4.93,5.23,5.980,5.86
1993-10-15,null,3.08,3.18,3.350,3.810,4.06,4.57,4.90,5.19,5.910,5.78
1993-10-18,null,3.13,3.23,3.390,3.840,4.14,4.66,4.99,5.27,5.990,5.85
1993-10-19,null,3.13,3.24,3.390,3.860,4.14,4.66,5.00,5.27,5.980,5.85
1993-10-20,null,3.11,3.22,3.380,3.860,4.13,4.64,4.98,5.26,5.970,5.83
1993-10-21,null,3.12,3.25,3.400,3.890,4.19,4.72,5.07,5.35,6.060,5.92
1993-10-22,null,3.11,3.25,3.420,3.910,4.23,4.76,5.15,5.42,6.130,5.98
1993-10-25,null,3.14,3.28,3.450,3.950,4.26,4.82,5.21,5.47,6.170,6.02
1993-10-26,null,3.16,3.29,3.450,3.930,4.25,4.79,5.17,5.43,6.140,6.00
1993-10-27,null,3.15,3.29,3.470,3.990,4.28,4.82,5.19,5.44,6.150,6.00
1993-10-28,null,3.11,3.28,3.470,3.970,4.29,4.83,5.17,5.41,6.110,5.97
1993-10-29,null,3.10,3.28,3.470,3.990,4.30,4.83,5.19,5.43,6.120,5.96
1993-11-01,null,3.18,3.36,3.530,4.110,4.42,4.96,5.32,5.56,6.190,6.02
1993-11-02,null,3.19,3.38,3.590,4.160,4.49,5.02,5.41,5.63,6.280,6.07
1993-11-03,null,3.16,3.35,3.560,4.130,4.46,5.01,5.39,5.67,6.320,6.11
1993-11-04,null,3.15,3.34,3.550,4.130,4.47,5.03,5.42,5.67,6.340,6.19
1993-11-05,null,3.13,3.36,3.580,4.200,4.53,5.11,5.50,5.75,6.400,6.22
1993-11-08,null,3.17,3.35,3.550,4.130,4.47,5.04,5.44,5.70,6.380,6.22
1993-11-09,null,3.18,3.36,3.540,4.120,4.47,5.02,5.41,5.64,6.310,6.16
1993-11-10,null,3.19,3.36,3.560,4.170,4.51,5.08,5.45,5.72,6.380,6.21
1993-11-12,null,3.18,3.35,3.540,4.110,4.45,5.02,5.39,5.66,6.330,6.15
1993-11-15,null,3.18,3.36,3.560,4.110,4.49,5.02,5.40,5.69,6.360,6.17
1993-11-16,null,3.16,3.34,3.560,4.100,4.45,4.98,5.35,5.66,6.350,6.17
1993-11-17,null,3.16,3.33,3.550,4.090,4.42,4.99,5.35,5.65,6.350,6.19
1993-11-18,null,3.18,3.35,3.590,4.150,4.49,5.06,5.43,5.72,6.400,6.23
1993-11-19,null,3.20,3.38,3.640,4.220,4.58,5.16,5.54,5.84,6.500,6.34
1993-11-22,null,3.21,3.40,3.650,4.260,4.61,5.20,5.60,5.89,6.530,6.36
1993-11-23,null,3.19,3.37,3.600,4.190,4.55,5.14,5.52,5.82,6.460,6.30
1993-11-24,null,3.19,3.36,3.600,4.180,4.54,5.11,5.54,5.84,6.470,6.31
1993-11-26,null,3.18,3.36,3.580,4.160,4.52,5.08,5.49,5.78,6.430,6.26
1993-11-29,null,3.20,3.37,3.600,4.170,4.49,5.08,5.46,5.76,6.400,6.23
1993-11-30,null,3.21,3.40,3.650,4.220,4.55,5.15,5.53,5.83,6.460,6.29
1993-12-01,null,3.19,3.37,3.620,4.200,4.54,5.14,5.52,5.82,6.440,6.28
1993-12-02,null,3.18,3.36,3.620,4.220,4.55,5.16,5.52,5.81,6.420,6.27
1993-12-03,null,3.18,3.37,3.620,4.240,4.59,5.16,5.52,5.80,6.390,6.25
1993-12-06,null,3.18,3.36,3.570,4.190,4.50,5.09,5.43,5.72,6.310,6.17
1993-12-07,null,3.16,3.36,3.600,4.170,4.52,5.10,5.43,5.71,6.310,6.17
1993-12-08,null,3.15,3.35,3.600,4.180,4.50,5.09,5.41,5.71,6.310,6.17
1993-12-09,null,3.13,3.34,3.600,4.180,4.49,5.07,5.38,5.68,6.290,6.15
1993-12-10,null,3.12,3.34,3.620,4.210,4.53,5.13,5.45,5.73,6.340,6.19
1993-12-13,null,3.12,3.36,3.620,4.230,4.56,5.16,5.50,5.78,6.400,6.24
1993-12-14,null,3.11,3.35,3.630,4.250,4.59,5.20,5.54,5.82,6.460,6.29
1993-12-15,null,3.10,3.34,3.610,4.220,4.58,5.19,5.55,5.83,6.460,6.29
1993-12-16,null,3.10,3.33,3.600,4.230,4.58,5.20,5.56,5.84,6.470,6.31
1993-12-17,null,3.09,3.32,3.580,4.200,4.54,5.17,5.52,5.81,6.440,6.29
1993-12-20,null,3.15,3.36,3.610,4.220,4.58,5.20,5.54,5.83,6.450,6.30
